     22   1   3 2459113.84866896  1.000      42268.54979    52.2749  1.648    27.6387   1.4   1.4   6.0   5.0   215.991   177.465    -1.000    -1.000 0      62361.87612    88.8312  3.832   1.4   1.4   5.0   5.0    86.798    58.195    -1.000    -1.000 0      15915.77677    27.2929  1.648   1.4   1.4   5.0   5.0   219.792   158.511    -1.000    -1.000 0      18269.37776    26.3593  1.884   1.6   1.6   5.0   5.0   215.503   150.512    -1.000    -1.000 0        -257.49366   197.491   192.965    86.798    58.195    -1.000    -1.000   1.4 200921_P07M02_0880.fits                              30124.99797642
     23   1   3 2459113.84867099  1.000      32462.54384    32.5808  4.461    22.0912   1.6   1.6   6.0   5.0   216.502   177.154    -1.000    -1.000 0      63276.03745   116.1889  1.177   1.0   1.0  13.0   5.0    86.786    58.199    -1.000    -1.000 0      19447.93163    32.1600  4.956   1.4   1.4  11.0   5.0   220.174   158.512    82.356    79.785 0      18356.88786    33.6924  1.177   1.0   1.0  16.0   5.0   215.923   150.203    71.968    73.339 0         931.87998   198.002   192.654    86.786    58.199    -1.000    -1.000   1.0 200921_P07M02_0881.fits                              30125.17387569
     24   1   3 2459113.84867303  1.000      46490.33513    44.6676  1.177    43.5294   1.0   1.0   5.0   5.0   216.226   177.210    -1.000    -1.000 0      54781.95852    70.1199  1.599   1.5   1.5   5.0   5.0    86.990    58.417    -1.000    -1.000 0      17095.72854    28.7917 99.999   1.5   1.5  10.0   5.0   220.080   157.864    -1.000    -1.000 0      19636.08098    25.4555  1.177   1.0   1.0   6.0   5.0   215.762   150.210   173.053   173.639 0         109.53692   197.726   192.710    87.212    58.374    -1.000    -1.000   1.5 200921_P07M02_0882.fits                              30125.34973472
     25   1   3 2459113.84867507  1.000      31810.98401    47.1475  2.517    34.2795   1.5   1.5   6.0   5.0   216.015   177.106   155.935   151.536 0      48843.75020    98.7591  1.295   1.1   1.1  15.0   5.0    86.640    58.205    -1.000    -1.000 0      22167.92331    39.4813  5.608   1.9   1.9   6.0   5.0   220.132   158.257    -1.000    -1.000 0      18158.18527    32.3418  1.884   1.6   1.6   9.0   5.0   215.600   150.221    -1.000    -1.000 0       -1870.98533   197.515   192.606    86.640    58.205    -1.000    -1.000   1.1 200921_P07M02_0883.fits                              30125.52563399
     26   1   3 2459113.84867710  1.000      33409.80905    36.6874  1.413    36.4412   1.2   1.2   5.0   5.0   216.412   176.923    -1.000    -1.000 0      53303.74255   111.2989  1.177   1.0   1.0  10.0   5.0    87.226    57.814    -1.000    -1.000 0      15749.71385    27.3628  2.002   1.7   1.7   5.0   5.0   219.773   158.350     0.000     0.000 0      19734.52797    29.3351  2.237   1.9   1.9   7.0   5.0   215.715   149.281    -1.000    -1.000 0        2949.06024   197.912   192.423    87.232    57.985    -1.000    -1.000   1.0 200921_P07M02_0884.fits                              30125.70149302
     27   1   3 2459113.84867914  1.000      31608.13977    31.7446  1.295    24.3921   1.1   1.1   5.0   5.0   216.384   176.461    -1.000    -1.000 0      59886.12676   104.8340  1.413   1.2   1.2   5.0   5.0    86.973    58.180    -1.000    -1.000 0      17930.33333    29.0155 99.999   1.8   1.8   5.0   5.0   220.734   158.015    -1.000    -1.000 0      15972.42416    26.4166  1.648   1.4   1.4   6.0   5.0   216.271   149.933    78.654    73.347 0       -3695.50011   197.884   191.961    86.973    58.180    -1.000    -1.000   1.2 200921_P07M02_0885.fits                              30125.87739229
     28   1   3 2459113.84868117  1.000      33757.62155    32.6249  1.648    27.4549   1.4   1.4   5.0   5.0   216.476   176.986    -1.000    -1.000 0      56085.02944    88.6277  1.295   1.1   1.1   5.0   5.0    87.026    58.184    -1.000    -1.000 0      20509.11111    30.6829  2.912   1.8   1.8   5.0   5.0   220.020   158.242    -1.000    -1.000 0      17027.94942    22.5971  1.295   1.1   1.1   5.0   5.0   215.992   150.204    -1.000    -1.000 0       -1538.70990   197.976   192.486    87.026    58.184    -1.000    -1.000   1.1 200921_P07M02_0886.fits                              30126.05325133
     29   1   3 2459113.84868321  1.000      34300.32684    31.4700  1.295    28.0257   1.1   1.1   5.0   5.0   216.274   176.865   105.367   106.629 0      55983.31667    73.4842  1.648   1.4   1.4   9.0   5.0    87.146    58.287    -1.000    -1.000 0      19150.08048    35.6942  2.473   2.1   2.1   6.0   5.0   220.142   158.523    -1.000    -1.000 0      20138.47226    32.8413  1.766   1.5   1.5   6.0   5.0   215.715   149.930    -1.000    -1.000 0        4587.57900   197.774   192.365    87.146    58.287    -1.000    -1.000   1.4 200921_P07M02_0887.fits                              30126.22915059
     30   1   3 2459113.84868524  1.000      34634.19016    39.3425 99.999    30.2789   1.5   1.5   5.0   5.0   216.037   177.405    -1.000    -1.000 0      55705.48360    79.0646  2.002   1.7   1.7   5.0   5.0    86.980    57.968    -1.000    -1.000 0      18856.55556    24.6700  2.119   1.8   1.8   5.0   5.0   220.177   158.405    -1.000    -1.000 0      17424.31336    24.8563  1.766   1.5   1.5   5.0   5.0   215.527   149.755    -1.000    -1.000 0        4800.10353   197.537   192.905    86.988    57.989    -1.000    -1.000   1.7 200921_P07M02_0888.fits                              30126.40500963
     31   1   3 2459113.84868728  1.000      38488.85442    40.3850  1.177    33.8617   1.0   1.0   5.0   5.0   216.782   177.043    -1.000    -1.000 0      58354.60654    79.4617  1.177   1.0   1.0   5.0   5.0    87.231    57.765    -1.000    -1.000 0      19753.00216    27.1895 99.999   1.1   1.1   5.0   5.0   220.460   158.272    -1.000    -1.000 0      19853.62275    26.9732  1.295   1.1   1.1   5.0   5.0   216.020   149.792    -1.000    -1.000 0       -2163.86579   198.282   192.543    87.231    57.765    -1.000    -1.000   1.0 200921_P07M02_0889.fits                              30126.58090889
